market_id,question,category,yes_resolved,created_at,closed_time,end_date,volume,volume24hr,volume1wk,volume1mo,last_trade_price,one_day_price_change,one_week_price_change,one_month_price_change
2009368,Will S&P 500 (SPY) hit (LOW) $680 Week of April 20 2026?,Finance,0,2026-04-17T22:01:54.173028Z,2026-04-25T00:40:36Z,2026-04-24T20:00:00Z,2515.767108,0.0,0.0,0.0,0.08,-0.0135,-0.4945,0.0
1696325,U.S. forces seize another oil tanker by April 15?,Politics,0,2026-03-23T23:27:30.389936Z,2026-04-25T00:40:06Z,2026-04-15T00:00:00Z,128040.49835699997,0.0,0.0,0.0,0.002,-0.02,-0.0365,0.0
2009097,Will Tesla (TSLA) close at $370-$375 on the final day of trading of the week of Apr 20 – Apr 24?,Finance,0,2026-04-17T22:00:37.032768Z,2026-04-25T00:38:12Z,2026-04-24T20:00:00Z,1778.3419380000003,0.0,0.0,0.0,0.001,-0.3135,0.0,0.0
2009099,Will Tesla (TSLA) close at $380-$385 on the final day of trading of the week of Apr 20 – Apr 24?,Finance,0,2026-04-17T22:00:37.381443Z,2026-04-25T00:38:12Z,2026-04-24T20:00:00Z,808.761267,0.0,0.0,0.0,0.001,-0.2395,0.0,0.0
2009118,"Will Tesla, Inc. (TSLA) hit (HIGH) $435 Week of April 20 2026?",Finance,0,2026-04-17T22:00:40.247937Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,3405.7000000000003,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2009123,"Will Tesla, Inc. (TSLA) hit (HIGH) $412.50 Week of April 20 2026?",Finance,0,2026-04-17T22:00:40.895484Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,3420.819588,0.0,0.0,0.0,0.001,-0.042,0.0,0.0
2009125,"Will Tesla, Inc. (TSLA) hit (HIGH) $405 Week of April 20 2026?",Finance,1,2026-04-17T22:00:41.051593Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,25.0,0.0,0.0,0.0,0.99,0.4195,0.0,0.0
2009126,"Will Tesla, Inc. (TSLA) hit (LOW) $397.50 Week of April 20 2026?",Finance,1,2026-04-17T22:00:41.209186Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,34.0614,0.0,0.0,0.0,0.99,0.3495,0.0,0.0
2009127,"Will Tesla, Inc. (TSLA) hit (LOW) $390 Week of April 20 2026?",Finance,1,2026-04-17T22:00:41.374939Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,323.12,0.0,0.0,0.0,0.99,0.4395,0.0,0.0
2009128,"Will Tesla, Inc. (TSLA) hit (LOW) $382.50 Week of April 20 2026?",Finance,1,2026-04-17T22:00:41.535551Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,6563.026316,0.0,0.0,0.0,0.999,0.2195,0.0,0.0
2009132,"Will Tesla, Inc. (TSLA) hit (LOW) $352.50 Week of April 20 2026?",Finance,0,2026-04-17T22:00:42.153712Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,3690.4518599999997,0.0,0.0,0.0,0.049,-0.1185,0.0,0.0
2009114,"Will Tesla, Inc. (TSLA) hit (HIGH) $450 Week of April 20 2026?",Finance,0,2026-04-17T22:00:39.973886Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,2949.868512,0.0,0.0,0.0,0.07,0.0,0.0,0.0
2009116,"Will Tesla, Inc. (TSLA) hit (HIGH) $442.50 Week of April 20 2026?",Finance,0,2026-04-17T22:00:40.123969Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,2800.593776,0.0,0.0,0.0,0.01,0.0,-0.4995,0.0
2009120,"Will Tesla, Inc. (TSLA) hit (HIGH) $427.50 Week of April 20 2026?",Finance,0,2026-04-17T22:00:40.403749Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,2008.2400039999998,0.0,0.0,0.0,0.011,0.0,0.0,0.0
2009129,"Will Tesla, Inc. (TSLA) hit (LOW) $375 Week of April 20 2026?",Finance,1,2026-04-17T22:00:41.700385Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,220.7,0.0,0.0,0.0,0.98,0.4445,0.0,0.0
2009130,"Will Tesla, Inc. (TSLA) hit (LOW) $367.50 Week of April 20 2026?",Finance,0,2026-04-17T22:00:41.850174Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,3364.0535480000003,0.0,0.0,0.0,0.14,-0.4945,-0.4995,0.0
2009131,"Will Tesla, Inc. (TSLA) hit (LOW) $360 Week of April 20 2026?",Finance,0,2026-04-17T22:00:42.002581Z,2026-04-25T00:37:42Z,2026-04-24T20:00:00Z,3320.312688,0.0,0.0,0.0,0.002,-0.2995,0.0,0.0
2009157,Will NVIDIA (NVDA) hit (HIGH) $228 Week of April 20 2026?,Finance,0,2026-04-17T22:00:47.450401Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,8172.220076,0.0,0.0,0.0,0.002,-0.002,0.0,0.0
2009159,Will NVIDIA (NVDA) hit (HIGH) $220 Week of April 20 2026?,Finance,0,2026-04-17T22:00:47.66037Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,2619.902111,0.0,0.0,0.0,0.009,-0.0055,0.0,0.0
2009160,Will NVIDIA (NVDA) hit (HIGH) $216 Week of April 20 2026?,Finance,0,2026-04-17T22:00:47.764636Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,1062.142213,0.0,0.0,0.0,0.018,-0.015,0.0,0.0
2009162,Will NVIDIA (NVDA) hit (HIGH) $208 Week of April 20 2026?,Finance,1,2026-04-17T22:00:47.968893Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,5850.723162,0.0,0.0,0.0,0.999,0.7995,0.0,0.0
2009163,Will NVIDIA (NVDA) hit (HIGH) $204 Week of April 20 2026?,Finance,1,2026-04-17T22:00:48.074398Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,9167.867805999998,0.0,0.0,0.0,0.999,0.7745,0.0,0.0
2009164,Will NVIDIA (NVDA) hit (LOW) $200 Week of April 20 2026?,Finance,1,2026-04-17T22:00:48.178104Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,17126.091315,0.0,0.0,0.0,0.999,0.2745,0.0,0.0
2009165,Will NVIDIA (NVDA) hit (LOW) $196 Week of April 20 2026?,Finance,0,2026-04-17T22:00:48.280156Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,2993.409334,0.0,0.0,0.0,0.039,-0.4445,0.0,0.0
2009167,Will NVIDIA (NVDA) hit (LOW) $188 Week of April 20 2026?,Finance,0,2026-04-17T22:00:48.485381Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,3691.1997920000003,0.0,0.0,0.0,0.002,-0.0415,0.0,0.0
2009169,Will NVIDIA (NVDA) hit (LOW) $180 Week of April 20 2026?,Finance,0,2026-04-17T22:00:48.695909Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,1476.6293329999999,0.0,0.0,0.0,0.019,-0.015,0.0,0.0
2009170,Will NVIDIA (NVDA) hit (LOW) $176 Week of April 20 2026?,Finance,0,2026-04-17T22:00:48.797133Z,2026-04-25T00:37:38Z,2026-04-24T20:00:00Z,1506.216582,0.0,0.0,0.0,0.008,-0.0035,0.0,0.0
2009110,Will Tesla (TSLA) finish week of April 20 above $380?,Finance,0,2026-04-17T22:00:38.819834Z,2026-04-25T00:36:42Z,2026-04-24T20:00:00Z,2599.722481,0.0,0.0,0.0,0.04,-0.1645,0.0,0.0
2049872,Will the highest temperature in Cape Town be 23°C or below on April 24?,Weather,0,2026-04-22T04:06:43.581784Z,2026-04-25T00:36:10Z,2026-04-24T12:00:00Z,5860.337624000002,0.0,0.0,0.0,0.001,-0.022,0.0,0.0
2049873,Will the highest temperature in Cape Town be 24°C on April 24?,Weather,0,2026-04-22T04:06:43.690633Z,2026-04-25T00:36:10Z,2026-04-24T12:00:00Z,3366.304212,0.0,0.0,0.0,0.001,-0.034,0.0,0.0
2049874,Will the highest temperature in Cape Town be 25°C on April 24?,Weather,0,2026-04-22T04:06:43.796709Z,2026-04-25T00:36:10Z,2026-04-24T12:00:00Z,3980.705153,0.0,0.0,0.0,0.006,-0.0325,0.0,0.0
2049875,Will the highest temperature in Cape Town be 26°C on April 24?,Weather,0,2026-04-22T04:06:44.24365Z,2026-04-25T00:36:10Z,2026-04-24T12:00:00Z,3162.9151419999994,0.0,0.0,0.0,0.01,-0.1245,0.0,0.0
2049876,Will the highest temperature in Cape Town be 27°C on April 24?,Weather,0,2026-04-22T04:06:44.353905Z,2026-04-25T00:36:10Z,2026-04-24T12:00:00Z,11181.666074,0.0,0.0,0.0,0.001,-0.2095,0.0,0.0
2049608,Will the highest temperature in Madrid be 18°C or below on April 24?,Weather,0,2026-04-22T04:04:59.341455Z,2026-04-25T00:36:08Z,2026-04-24T12:00:00Z,9466.747988000005,0.0,0.0,0.0,0.004,-0.0065,0.0,0.0
2049609,Will the highest temperature in Madrid be 19°C on April 24?,Weather,0,2026-04-22T04:04:59.446652Z,2026-04-25T00:36:08Z,2026-04-24T12:00:00Z,12372.714246000005,0.0,0.0,0.0,0.014,-0.007,0.0,0.0
2049610,Will the highest temperature in Madrid be 20°C on April 24?,Weather,0,2026-04-22T04:04:59.552839Z,2026-04-25T00:36:08Z,2026-04-24T12:00:00Z,13974.143388999993,0.0,0.0,0.0,0.068,-0.074,0.0,0.0
2049611,Will the highest temperature in Madrid be 21°C on April 24?,Weather,0,2026-04-22T04:04:59.657068Z,2026-04-25T00:36:08Z,2026-04-24T12:00:00Z,15606.004007,0.0,0.0,0.0,0.002,-0.3195,0.0,0.0
2009239,Will Opendoor (OPEN) close at $1.00-$2.00 on the final day of trading of the week of Apr 20 – Apr 24?,Finance,0,2026-04-17T22:01:01.227013Z,2026-04-25T00:36:06Z,2026-04-24T20:00:00Z,481.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009151,Will NVIDIA (NVDA) finish week of April 20 above $205?,Finance,1,2026-04-17T22:00:46.838873Z,2026-04-25T00:35:40Z,2026-04-24T20:00:00Z,456.11015100000003,0.0,0.0,0.0,0.999,0.8795,0.0,0.0
2009174,Will Netflix (NFLX) close at $80-$90 on the final day of trading of the week of Apr 20 – Apr 24?,Finance,0,2026-04-17T22:00:51.041537Z,2026-04-25T00:33:10Z,2026-04-24T20:00:00Z,402.910357,0.0,0.0,0.0,0.05,-0.259,0.0,0.0
2049247,Will the lowest temperature in Paris be 8°C on April 24?,Weather,0,2026-04-22T04:00:07.947763Z,2026-04-25T00:31:18Z,2026-04-24T12:00:00Z,2241.88054,0.0,0.0,0.0,0.001,-0.1095,0.0,0.0
2049248,Will the lowest temperature in Paris be 9°C on April 24?,Weather,0,2026-04-22T04:00:08.257783Z,2026-04-25T00:31:18Z,2026-04-24T12:00:00Z,424.786607,0.0,0.0,0.0,0.009,-0.2645,0.0,0.0
2049249,Will the lowest temperature in Paris be 10°C on April 24?,Weather,0,2026-04-22T04:00:08.420393Z,2026-04-25T00:31:18Z,2026-04-24T12:00:00Z,890.8077509999999,0.0,0.0,0.0,0.01,-0.0595,0.0,0.0
2049251,Will the lowest temperature in Paris be 11°C or higher on April 24?,Weather,0,2026-04-22T04:00:08.593904Z,2026-04-25T00:31:18Z,2026-04-24T12:00:00Z,6957.7598069999995,0.0,0.0,0.0,0.001,-0.0245,0.0,0.0
2049377,Will the highest temperature in Paris be 15°C or below on April 24?,Weather,0,2026-04-22T04:03:26.283739Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,2223.078692,0.0,0.0,0.0,0.001,-0.0005,0.0,0.0
2049378,Will the highest temperature in Paris be 16°C on April 24?,Weather,0,2026-04-22T04:03:26.392087Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,1115.3162499999996,0.0,0.0,0.0,0.001,0.0,0.0,0.0
2049379,Will the highest temperature in Paris be 17°C on April 24?,Weather,0,2026-04-22T04:03:26.502088Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,1914.7167740000002,0.0,0.0,0.0,0.001,-0.001,0.0,0.0
2049380,Will the highest temperature in Paris be 18°C on April 24?,Weather,0,2026-04-22T04:03:26.611753Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,1976.684304,0.0,0.0,0.0,0.001,-0.001,0.0,0.0
2049381,Will the highest temperature in Paris be 19°C on April 24?,Weather,0,2026-04-22T04:03:26.721781Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,6143.632636999999,0.0,0.0,0.0,0.001,-0.003,0.0,0.0
2049382,Will the highest temperature in Paris be 20°C on April 24?,Weather,0,2026-04-22T04:03:26.83117Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,15863.386693999975,0.0,0.0,0.0,0.001,-0.0305,0.0,0.0
2049383,Will the highest temperature in Paris be 21°C on April 24?,Weather,0,2026-04-22T04:03:26.939755Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,15910.008144999998,0.0,0.0,0.0,0.001,-0.2545,0.0,0.0
2049384,Will the highest temperature in Paris be 22°C on April 24?,Weather,0,2026-04-22T04:03:27.048158Z,2026-04-25T00:31:14Z,2026-04-24T12:00:00Z,24308.184835000025,0.0,0.0,0.0,0.001,-0.4945,0.0,0.0
2049619,Will the highest temperature in Warsaw be 9°C or below on April 24?,Weather,0,2026-04-22T04:05:03.779255Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,6451.941544000001,0.0,0.0,0.0,0.004,0.0,0.0,0.0
2049620,Will the highest temperature in Warsaw be 10°C on April 24?,Weather,0,2026-04-22T04:05:04.084613Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,1945.1031659999999,0.0,0.0,0.0,0.001,-0.001,0.0,0.0
2049621,Will the highest temperature in Warsaw be 11°C on April 24?,Weather,0,2026-04-22T04:05:04.18457Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,1783.4541989999998,0.0,0.0,0.0,0.002,-0.001,0.0,0.0
2049622,Will the highest temperature in Warsaw be 12°C on April 24?,Weather,0,2026-04-22T04:05:04.286285Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,2775.6057139999994,0.0,0.0,0.0,0.001,-0.005,0.0,0.0
2049623,Will the highest temperature in Warsaw be 13°C on April 24?,Weather,0,2026-04-22T04:05:04.386473Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,5064.660376000001,0.0,0.0,0.0,0.002,-0.0145,0.0,0.0
2049624,Will the highest temperature in Warsaw be 14°C on April 24?,Weather,0,2026-04-22T04:05:04.489493Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,8779.27132699999,0.0,0.0,0.0,0.003,-0.032,0.0,0.0
2049625,Will the highest temperature in Warsaw be 15°C on April 24?,Weather,0,2026-04-22T04:05:04.591012Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,24893.316229,0.0,0.0,0.0,0.001,-0.2995,0.0,0.0
2049626,Will the highest temperature in Warsaw be 16°C on April 24?,Weather,0,2026-04-22T04:05:04.692627Z,2026-04-25T00:30:18Z,2026-04-24T12:00:00Z,10545.848542000003,0.0,0.0,0.0,0.001,-0.3995,0.0,0.0
2009034,Will Google (GOOGL) finish week of April 20 above $330?,Finance,1,2026-04-17T22:00:26.916197Z,2026-04-25T00:26:28Z,2026-04-24T20:00:00Z,4742.925276,0.0,0.0,0.0,0.999,0.1295,0.0,0.0
2009035,Will Google (GOOGL) finish week of April 20 above $335?,Finance,1,2026-04-17T22:00:27.04873Z,2026-04-25T00:26:28Z,2026-04-24T20:00:00Z,3987.5091660000003,0.0,0.0,0.0,0.999,0.1745,0.0,0.0
2009041,Will Google (GOOGL) finish week of April 20 above $350?,Finance,0,2026-04-17T22:00:27.401526Z,2026-04-25T00:26:28Z,2026-04-24T20:00:00Z,1020.9463000000001,0.0,0.0,0.0,0.08,-0.072,0.0,0.0
2009043,Will Google (GOOGL) finish week of April 20 above $355?,Finance,0,2026-04-17T22:00:27.522835Z,2026-04-25T00:26:28Z,2026-04-24T20:00:00Z,160.101,0.0,0.0,0.0,0.0,-0.0555,0.0,0.0
2009045,Will Google (GOOGL) finish week of April 20 above $360?,Finance,0,2026-04-17T22:00:27.644535Z,2026-04-25T00:26:28Z,2026-04-24T20:00:00Z,669.5896,0.0,0.0,0.0,0.0,-0.039,0.0,0.0
1949779,Red Star FC vs. En Avant Guingamp: O/U 1.5,Sports,1,2026-04-11T20:00:07.676895Z,2026-04-25T00:21:38Z,2026-04-24T18:00:00Z,152.054454,0.0,0.0,0.0,0.999,0.2545,0.3695,0.0
1949781,Red Star FC vs. En Avant Guingamp: O/U 2.5,Sports,1,2026-04-11T20:00:07.786376Z,2026-04-25T00:21:38Z,2026-04-24T18:00:00Z,1711.4264100000003,0.0,0.0,0.0,0.999,0.4895,0.5045,0.0
1949783,Red Star FC vs. En Avant Guingamp: O/U 3.5,Sports,1,2026-04-11T20:00:07.896994Z,2026-04-25T00:21:38Z,2026-04-24T18:00:00Z,1664.230665,0.0,0.0,0.0,0.999,0.7145,0.5795,0.0
1949785,Red Star FC vs. En Avant Guingamp: O/U 4.5,Sports,1,2026-04-11T20:00:08.005955Z,2026-04-25T00:21:38Z,2026-04-24T18:00:00Z,4938.494738999999,0.0,0.0,0.0,0.999,0.8695,0.7095,0.0
1949786,Red Star FC vs. En Avant Guingamp: Both Teams to Score,Sports,1,2026-04-11T20:00:08.115175Z,2026-04-25T00:21:38Z,2026-04-24T18:00:00Z,346.00964799999997,0.0,0.0,0.0,0.999,0.4595,0.4895,0.0
2059482,Will Tesla (TSLA) close above $380 on April 24?,Finance,0,2026-04-23T12:00:33.642168Z,2026-04-25T00:09:56Z,2026-04-24T20:00:00Z,991.929557,0.0,0.0,0.0,0.08,-0.1495,0.0,0.0
2059426,Will Microsoft (MSFT) close above $420 on April 24?,Finance,1,2026-04-23T12:00:07.747412Z,2026-04-25T00:05:08Z,2026-04-24T20:00:00Z,477.054865,0.0,0.0,0.0,0.998,0.4945,0.0,0.0
2009556,Real Madrid CF leading at halftime?,Sports,1,2026-04-17T22:30:07.503612Z,2026-04-25T00:00:10Z,2026-04-24T19:00:00Z,6101.415180999999,0.0,0.0,0.0,0.999,0.6095,0.0,0.0
1944680,Will FC Annecy win on 2026-04-24?,Sports,1,2026-04-11T07:00:04.160025Z,2026-04-24T23:59:02Z,2026-04-24T18:00:00Z,53639.906772,0.0,0.0,0.0,0.999,0.5345,0.5445,0.0
1944681,Will FC Annecy vs. Pau FC end in a draw?,Sports,0,2026-04-11T07:00:04.27888Z,2026-04-24T23:59:02Z,2026-04-24T18:00:00Z,35319.09821100001,0.0,0.0,0.0,0.2,-0.2795,-0.2745,0.0
1944683,Will Pau FC win on 2026-04-24?,Sports,0,2026-04-11T07:00:04.383875Z,2026-04-24T23:59:02Z,2026-04-24T18:00:00Z,93090.735742,0.0,0.0,0.0,0.049,-0.2595,-0.2745,0.0
1949816,Spread: Stade Lavallois Mayenne FC (-1.5),Sports,0,2026-04-11T20:00:10.746354Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,15.058125,0.0,0.0,0.0,0.0,-0.1595,-0.3595,0.0
1949817,Spread: Rodez Aveyron Football (-1.5),Sports,0,2026-04-11T20:00:10.892608Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,80.845254,0.0,0.0,0.0,0.18,-0.1545,-0.3445,0.0
1949818,Spread: Stade Lavallois Mayenne FC (-2.5),Sports,0,2026-04-11T20:00:11.013077Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,293.53788999999995,0.0,0.0,0.0,0.05,-0.0645,-0.3195,0.0
1949819,Spread: Rodez Aveyron Football (-2.5),Sports,0,2026-04-11T20:00:11.124973Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,3534.483532,0.0,0.0,0.0,0.06,-0.0695,-0.3495,0.0
1949820,Stade Lavallois Mayenne FC vs. Rodez Aveyron Football: O/U 1.5,Sports,0,2026-04-11T20:00:11.238151Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,2164.029227,0.0,0.0,0.0,0.14,-0.7595,-0.6045,0.0
1949821,Stade Lavallois Mayenne FC vs. Rodez Aveyron Football: O/U 2.5,Sports,0,2026-04-11T20:00:11.349723Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,1404.945216,0.0,0.0,0.0,0.21,-0.5195,-0.5145,0.0
1949822,Stade Lavallois Mayenne FC vs. Rodez Aveyron Football: O/U 3.5,Sports,0,2026-04-11T20:00:11.46372Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,1196.294429,0.0,0.0,0.0,0.21,-0.2895,-0.4045,0.0
1949823,Stade Lavallois Mayenne FC vs. Rodez Aveyron Football: O/U 4.5,Sports,0,2026-04-11T20:00:11.577656Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,263.799488,0.0,0.0,0.0,0.11,-0.1395,-0.3345,0.0
1949825,Stade Lavallois Mayenne FC vs. Rodez Aveyron Football: Both Teams to Score,Sports,0,2026-04-11T20:00:11.686281Z,2026-04-24T23:58:56Z,2026-04-24T18:00:00Z,649.0579050000002,0.0,0.0,0.0,0.33,-0.5695,-0.5145,0.0
1944700,Will Clermont Foot 63 win on 2026-04-24?,Sports,0,2026-04-11T07:00:07.049855Z,2026-04-24T23:58:02Z,2026-04-24T18:00:00Z,146442.92155899998,0.0,0.0,0.0,0.001,-0.3645,-0.3695,0.0
1944701,Will Clermont Foot 63 vs. SC Bastia end in a draw?,Sports,1,2026-04-11T07:00:07.156337Z,2026-04-24T23:58:02Z,2026-04-24T18:00:00Z,54269.291713000035,0.0,0.0,0.0,0.999,0.7095,0.7095,0.0
1944702,Will SC Bastia win on 2026-04-24?,Sports,0,2026-04-11T07:00:07.261879Z,2026-04-24T23:58:02Z,2026-04-24T18:00:00Z,144776.657439,0.0,0.0,0.0,0.06,-0.3495,-0.3395,0.0
1949794,Spread: FC Annecy (-1.5),Sports,1,2026-04-11T20:00:08.941358Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,81.511971,0.0,0.0,0.0,0.99,0.7795,0.7645,0.0
1949797,Spread: Pau FC (-1.5),Sports,0,2026-04-11T20:00:09.050873Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,5.5757,0.0,0.0,0.0,0.0,-0.0895,-0.1445,0.0
1949799,Spread: FC Annecy (-2.5),Sports,1,2026-04-11T20:00:09.161517Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,1334.722096,0.0,0.0,0.0,0.98,0.9095,0.8595,0.0
1949801,Spread: Pau FC (-2.5),Sports,0,2026-04-11T20:00:09.272988Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,22.57,0.0,0.0,0.0,0.0,-0.0305,-0.1345,0.0
1949803,FC Annecy vs. Pau FC: O/U 1.5,Sports,1,2026-04-11T20:00:09.38378Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,79412.357034,0.0,0.0,0.0,0.999,0.2695,0.2395,0.0
1949805,FC Annecy vs. Pau FC: O/U 2.5,Sports,1,2026-04-11T20:00:09.493423Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,47068.130047000006,0.0,0.0,0.0,0.999,0.5245,0.4895,0.0
1949807,FC Annecy vs. Pau FC: O/U 3.5,Sports,1,2026-04-11T20:00:09.639569Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,52240.83325799999,0.0,0.0,0.0,0.999,0.7345,0.7095,0.0
1949809,FC Annecy vs. Pau FC: O/U 4.5,Sports,1,2026-04-11T20:00:09.759357Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,36320.86603700001,0.0,0.0,0.0,0.999,0.8795,0.8645,0.0
1949811,FC Annecy vs. Pau FC: Both Teams to Score,Sports,1,2026-04-11T20:00:09.867203Z,2026-04-24T23:57:14Z,2026-04-24T18:00:00Z,1646.477212,0.0,0.0,0.0,0.999,0.4595,0.4795,0.0
1948950,Sunderland AFC leading at halftime?,Sports,0,2026-04-11T17:30:01.383963Z,2026-04-24T23:56:04Z,2026-04-24T19:00:00Z,3078.6479279999994,0.0,0.0,0.0,0.001,-0.2695,-0.2595,0.0
1948951,Sunderland AFC vs. Nottingham Forest FC: Draw at halftime?,Sports,0,2026-04-11T17:30:01.399714Z,2026-04-24T23:56:04Z,2026-04-24T19:00:00Z,2403.607274,0.0,0.0,0.0,0.011,-0.4445,-0.4795,0.0
1948952,Nottingham Forest FC leading at halftime?,Sports,1,2026-04-11T17:30:01.412241Z,2026-04-24T23:56:04Z,2026-04-24T19:00:00Z,461.831553,0.0,0.0,0.0,0.999,0.7195,0.7195,0.0
1949732,Spread: Clermont Foot 63 (-1.5),Sports,0,2026-04-11T20:00:02.773923Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,9.927825,0.0,0.0,0.0,0.23,-0.1445,-0.3645,0.0
1949733,Spread: SC Bastia (-1.5),Sports,0,2026-04-11T20:00:02.88587Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,39.206849999999996,0.0,0.0,0.0,0.0,-0.1445,-0.3295,0.0
1949734,Spread: Clermont Foot 63 (-2.5),Sports,0,2026-04-11T20:00:02.995922Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,6744.390823999999,0.0,0.0,0.0,0.039,-0.0495,-0.3245,0.0
1949735,Spread: SC Bastia (-2.5),Sports,0,2026-04-11T20:00:03.108246Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,19.175181,0.0,0.0,0.0,0.0,-0.0495,-0.3495,0.0
1949737,Clermont Foot 63 vs. SC Bastia: O/U 1.5,Sports,1,2026-04-11T20:00:04.149373Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,25829.500404999995,0.0,0.0,0.0,0.999,0.3045,0.3445,0.0
1949739,Clermont Foot 63 vs. SC Bastia: O/U 2.5,Sports,0,2026-04-11T20:00:04.261529Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,23232.87244800001,0.0,0.0,0.0,0.12,-0.4445,-0.4945,0.0
1949741,Clermont Foot 63 vs. SC Bastia: O/U 3.5,Sports,0,2026-04-11T20:00:04.372118Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,2928.9841250000013,0.0,0.0,0.0,0.17,-0.2195,-0.3595,0.0
1949743,Clermont Foot 63 vs. SC Bastia: O/U 4.5,Sports,0,2026-04-11T20:00:04.482777Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,1016.301095,0.0,0.0,0.0,0.09,-0.0895,-0.2995,0.0
1949745,Clermont Foot 63 vs. SC Bastia: Both Teams to Score,Sports,1,2026-04-11T20:00:04.68728Z,2026-04-24T23:56:00Z,2026-04-24T18:00:00Z,2565.192442000001,0.0,0.0,0.0,0.999,0.4895,0.4895,0.0
2063785,"BNB Up or Down - April 24, 7:50PM-7:55PM ET",Crypto,1,2026-04-23T23:56:52.891129Z,2026-04-24T23:55:20Z,2026-04-24T23:55:00Z,932.413844,0.0,0.0,0.0,0.999,0.0,0.0,0.0
2063780,"Ethereum Up or Down - April 24, 7:50PM-7:55PM ET",Crypto,1,2026-04-23T23:56:51.973467Z,2026-04-24T23:55:18Z,2026-04-24T23:55:00Z,5762.7789920000005,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2063786,"Dogecoin Up or Down - April 24, 7:50PM-7:55PM ET",Crypto,1,2026-04-23T23:56:53.949687Z,2026-04-24T23:55:18Z,2026-04-24T23:55:00Z,445.19207100000006,0.0,0.0,0.0,0.99,0.0,0.0,0.0
